,label,feature
2776,siren,"[-539.9984198936777, 57.14389809644266, -14.721685416271693, -4.39971124176651, -8.008229472079192, -17.52115758476923, -9.36885533710542, -9.676122121464733, -6.648750376944509, 2.253930300551912, 9.236505108045604, 9.039704225783511, -4.201404178116169, -8.707911545108127, 2.685380791089289, 6.814340645830301, 2.0259225372466707, 3.669202272153101, 11.921868282979519, 16.050048455448245]"
2777,siren,"[-550.9296258716032, 61.57079538257043, -13.4415245150247, -5.3496686548687205, -7.151193323587798, -17.311921777658522, -9.596628011071058, -9.860251219190786, -7.588326431000728, 1.9085892695721955, 8.099015268319327, 7.325197708932986, -5.02843021195392, -8.345063718136617, 4.957601666319852, 8.783041653989041, 2.722760180835362, 4.018229241251888, 11.3443125631358, 15.82071557210125]"
2778,siren,"[-485.73479874474305, 123.22799506224916, 14.629422522346871, -12.229409565759465, -11.489980748084287, -8.813293600565999, 1.349116542457154, -3.9352440721097897, -10.49581788221827, -3.0390275428932285, -2.925716783678771, -11.799307346299617, -16.15926681018896, -14.322544665385294, -8.399213901744497, -6.622908450574218, -10.843107444847755, -12.744064835619056, -12.21357384619728, -7.56416782035149]"
2779,siren,"[-410.08459521858947, 98.51865893625344, -6.4096638599590525, -0.6145903263953207, -17.534497421855384, -22.79223262261297, 4.575592904427761, -9.725781958750192, -23.633634616420935, -11.898027362509705, -14.207857366746726, -17.180673016944173, -13.423474874983434, -17.039174107802395, -12.863495242764058, -0.8560264987520962, 1.0863653465953556, 2.0420964830545274, 5.461060053356037, 2.5910080742420147]"
2780,siren,"[-400.42561106583605, 137.99032265172102, -18.45232830746456, -8.96403904724522, -32.60273072903398, -39.71020181595506, -7.6652160916148455, -23.104630814849106, -30.358451847758612, -9.615568548531702, 0.33563443032435125, 0.81911132761034, -1.5879408418102112, -3.7075013922913267, 0.043603466107025556, 7.481132404857785, 1.4498227214127186, -7.783877834147253, -4.375534543665474, -4.811141782254947]"
2781,siren,"[-401.64789894743615, 102.4680486519097, -32.23031789548619, -12.046494434015315, -34.110345653912255, -35.84553629300055, -10.539587575563596, -30.65388837530015, -27.202208651192137, 1.1348520165177456, 14.804951027397538, 18.955425346975275, 14.941273951860216, 4.618545049275162, 1.6171079921305647, 8.600408331795611, 3.614348435728921, -5.192210486861391, -3.39233689726439, -0.40001489784277805]"
2782,siren,"[-454.2406461913575, 72.53832789451258, -12.259972440003107, -7.780548462311534, -18.519468625590324, -14.070590038938631, -3.1767529982875677, -16.41445103292977, -10.5988049807674, 8.867174610124264, 17.896002349116273, 13.05086751417514, 1.9185697718082189, -4.571474041004098, -2.213585392481933, 4.63664715937821, 0.830969491402347, -4.594676128743427, -1.1998498015146497, 0.6141077086202692]"
2783,siren,"[-731.7783105285797, 89.95674622332547, 52.15352558453497, 26.54767391673139, 17.42426586864158, 9.136041435085842, 2.820398961774983, 2.873903632914129, 5.6241227602715815, 11.37486087999166, 13.049405745569025, 10.628160419084937, 2.718530002823545, -1.4375268313414014, -2.223501054836771, -0.634517508777618, -1.0365636246072443, -0.18247812152129939, 1.904076336375723, 4.049584698912174]"
2784,siren,"[-713.5883715412741, 104.37457633723142, 48.68774548687692, 19.93459644280161, 15.479857250423484, 8.932063740005432, 1.8614178578545921, 0.6526997331032439, 1.9858944601207218, 8.848354600082372, 11.22166458479657, 8.662160684517556, 2.030694088852392, 0.7761640229464937, 2.2055191741936806, 4.706423906521904, 4.618324783869343, 4.752307512930378, 5.604631517384144, 6.19052258427435]"
2785,siren,"[-667.523676794399, 133.02949159757506, 41.72072108661834, 12.110396296552139, 10.947783277013713, 4.6406364361423975, 0.32550885527190043, -5.227025275304895, -9.357741435922577, 0.04486210649173714, 6.476288772239506, 3.499203053586396, -0.5165667122630688, 1.5801498524986706, 5.683356042908048, 10.221338486956897, 10.984928230733242, 8.414174438293664, 7.248850183928441, 7.61189813187631]"
2786,siren,"[-586.6531842586518, 105.10053165454248, 40.91202782170874, 15.784936064427237, 4.876447501028641, -4.846397423726148, -6.648839295898051, -7.2977852466266215, -3.3509027122095265, 8.110290439620607, 13.146724895861713, 5.772692037645765, -3.4730417529452464, -4.399778689592152, 1.9444907677678116, 6.973179142508721, 7.4495658045947355, 6.75371234496452, 6.852656111845561, 5.8415886621427555]"
2787,air_conditioner,"[-521.9132474425157, 115.89487954473333, 4.006742754323958, 23.745744616883915, 2.505670526942088, 17.635484625032884, 4.59934371805498, 5.599174501894807, 4.413473146825253, 2.4269264127162664, 3.9070945174715144, 2.697515465662581, 2.5959852140944792, 4.2230777719491135, 1.151134324222831, 3.2906647098502537, 1.0811830212429963, 2.0630683709527555, 1.767590363579682, 2.349164125748248]"
2788,air_conditioner,"[-520.9853578387948, 114.81847709301134, 3.8062932879951417, 25.387253388166805, 2.8933889337855554, 18.096478862479817, 5.167771371528686, 6.00467929387616, 4.778762461518564, 2.2807073754437392, 4.129230927667368, 2.8394253044300797, 2.2852548105413124, 4.228322836965514, 0.7869425489256272, 3.2267591965112565, 1.144300573308473, 1.8930078075098449, 1.2656531081764975, 2.0062108531180503]"
2789,air_conditioner,"[-520.245010008311, 115.01889929784487, 3.5002538390252433, 25.787198284235004, 2.713984937208741, 17.813968559683822, 4.945721028211933, 6.603155575547475, 4.842542136360404, 1.8730677864607959, 4.3253221653342955, 2.8647433541337564, 1.77235121249282, 3.693176860777123, 1.2928204613924161, 3.4116056171782883, 1.1573970888350429, 2.1407385468404523, 1.0984111622603954, 1.832164626739287]"
2790,air_conditioner,"[-521.4262459863612, 115.7163523716696, 3.491599696877024, 24.76470739309431, 1.9836398510165014, 17.782123617433676, 5.193723406843386, 6.013475724579259, 4.637014067309559, 1.7777857219614557, 4.159426045463263, 3.317398896331053, 2.19732069846382, 3.6440213736798195, 1.7314670396466079, 3.6252692838139926, 1.5931376601882727, 2.351125246451821, 0.8108914541388952, 1.6821818617242181]"
2791,air_conditioner,"[-525.662432504494, 117.01713997211165, 4.4993556843017455, 24.15344917552541, 2.973634665439398, 17.569843667601393, 5.535392151558718, 5.354562130448131, 4.442342866718449, 1.6963343358176801, 4.223367418435993, 3.359956310358306, 2.505599132558305, 4.0915619295544, 1.2120055352144927, 3.121716281712566, 1.702914108377558, 2.933284323056099, 1.4166449652501738, 1.9024391899430246]"
2792,air_conditioner,"[-531.4636907440889, 118.30154106108745, 6.882205586900047, 24.17973043125946, 5.067102448242066, 16.82905999682983, 5.1915439503630285, 5.227636309110853, 4.757112972150408, 1.8600080918071873, 4.3153479429190265, 2.9521663875316944, 1.9506979001939806, 4.010944145288362, 0.7543769188058802, 3.083771789776968, 1.735369508939082, 3.285547606720952, 1.7745636220834862, 1.6745658286829321]"
2793,air_conditioner,"[-532.7420288451802, 119.30812299221628, 6.9313069199288915, 23.638859888251865, 5.692617491746976, 16.28331389701801, 5.232097494491837, 5.553476828506702, 4.990353306614694, 2.127186364108866, 4.221736635996998, 2.7239392508079936, 1.9000216796215428, 3.2319599116180946, 0.35999719137632674, 3.2540587846079436, 1.959076384940245, 3.052068950218714, 1.8847852266907554, 1.60016077588841]"
2794,air_conditioner,"[-534.3369713858795, 120.05264239736177, 7.952201695637234, 23.852277719234596, 6.207948886655419, 15.959883600769633, 5.1863811158748385, 5.248215932449313, 4.776342477321014, 2.2124931414011924, 4.70217885868134, 2.9683545013914148, 2.259846886294879, 3.347749766951303, 0.686995411220079, 3.485124581597306, 2.1837671932195857, 2.9818776139142757, 1.9773750624278055, 1.917473106493442]"
2795,air_conditioner,"[-540.0601086430524, 118.99661957469425, 10.169701995749346, 24.08262624151251, 6.452625317526744, 15.873751383524773, 5.906359652341542, 5.000355198426215, 5.105553590220205, 2.9345217521826874, 5.456722287554287, 3.2954118140131605, 2.294831288567407, 3.9940431347409278, 1.2221144029098001, 3.8713612173903975, 2.4130773285576272, 2.9744678317532265, 1.5731314270770183, 2.0456939480906335]"
2796,children_playing,"[-231.3179514446668, 88.4027836257418, -6.103132931268522, 28.891284574297696, -12.336371734868415, 32.20206297752902, -4.530164046016311, 7.140738459647587, 9.203403920960897, 7.167793926850048, -0.25272911379197305, 14.907841755942435, 1.928623242919372, 13.86265671828493, 2.648639374746107, 7.284025031098801, -1.923088046950257, 5.928077847136704, 6.4864618033106, 3.7959435424415644]"
2797,children_playing,"[-276.1585828952325, 155.14683932359068, -2.959801345124968, 13.937185775059453, 0.6327601269397405, 16.45995366348363, 1.9225801237691273, 5.265964921207711, 10.545067755392605, 3.6251617016579583, 3.37591206817927, 6.290063203682447, 5.7010193182692595, 9.743850010060692, 3.1040833252635136, 0.9008008212175347, 1.1155465553625026, 5.520505596605322, 5.222083541790566, 4.986197140246393]"
2798,children_playing,"[-276.79903881924827, 130.24489704550558, -0.4491533805904996, 20.80831591297219, -3.996412264449884, 19.592255310599004, -1.7164933213899518, 10.346475926994266, 14.456242935856446, 4.340086154337821, 3.8564462292408135, 11.16617809942856, 4.947067003277523, 8.422205825142935, 6.2796591220955715, 6.812406951162708, 0.1828632165430904, 1.3631571536967553, 5.172008093905516, 2.6517271048445914]"
2799,children_playing,"[-263.971702301828, 141.47080263198157, -6.656697747935506, 18.73901342094123, 2.2676145608790996, 27.063205051378496, -4.694334367603714, 0.6029792808174879, 7.128126876514006, -0.33287755192560387, 5.1144999393266, 12.257067636118462, 8.922725322328425, 10.584891064145546, 1.7400663853519844, 5.775202261658937, 7.529959080322538, 7.732103019114934, 2.9760188294614, -2.0831852823842922]"
2800,children_playing,"[-264.6765557454888, 151.510481938794, -7.352894781505664, 14.003376865610297, 2.4577549632295232, 22.409920064678122, -6.010850499366676, 0.27616652643044165, 8.271799505125408, -0.8548356413839998, 2.7220749999972202, 10.909635120173153, 10.480333561830445, 10.84448648522667, 1.7829408849517103, 6.731420404973236, 9.147200728480751, 8.68232556523886, 5.735259442408681, 2.2424670954429855]"
2801,children_playing,"[-289.29237087322844, 126.43985463860238, -1.501930472895786, 26.642813074066503, 5.472068882283662, 21.081317522564934, 0.7081242943977005, 11.304660818170905, 14.774068109701503, 6.714286237487088, 8.05145761748375, 11.889039237355787, 3.847748726330849, 8.243307577435726, 3.190873514950952, 3.6286615376843088, 1.9519573938141683, 3.9674872217875192, 4.173624109985898, -0.9220955114545427]"
2802,children_playing,"[-217.32224241289393, 133.97367521537842, -22.225516863699927, 14.653474394228637, -8.804180945940795, 18.88586894175763, -3.500767570083123, 9.394989226211935, 6.351501738770685, 0.6365893738525555, 5.705918345883491, 14.657529781533697, 9.925234176854284, 9.32347329075192, 5.306926998667249, 5.093608275692776, -0.5593748776473431, 4.445798603932646, 5.46170567771123, 0.574311294260432]"
2803,children_playing,"[-295.9142804835863, 121.31424144887755, 4.8727081937769094, 28.908677396537968, 5.585348642106007, 23.00261332030265, 0.7096037899260903, 10.525041533756273, 12.851779708848632, 6.62397267306349, 9.43140425098278, 11.48592483090892, 2.8796237608709503, 7.618020183833629, 6.270248824488677, 4.830431833148189, 0.7848913960341232, 3.3914532148670045, 4.059535012477262, 1.2576635967905871]"
2804,children_playing,"[-434.644588354512, 136.89327454622517, 6.368077151458047, 28.762533196402906, 6.524363567722971, 22.294113362864763, 1.8233544703452835, 7.663118627315829, 8.813020829822475, -1.3087943517099165, -1.8959458970658782, 1.2899410000885603, 2.833793496095086, 3.7936212662259545, -2.873107819773991, 4.503128311494668, 1.5206482847490703, 2.8923602134702042, 3.918839450357402, 1.9794147043700334]"
2805,children_playing,"[-435.7574326057091, 130.7205662733501, 6.191782717558246, 26.94209819871899, 4.20911380871286, 20.02764865144909, 5.38308259961623, 7.022986869553733, 12.907030252914433, 3.043166581408269, 2.203830258225377, 0.26593113016203423, 0.36090929448193937, 3.0005255912321984, 0.6682656450746975, 6.161407046678565, 5.105046559022549, 3.61627057527129, 4.371346078425794, 0.6783609925888627]"
2806,children_playing,"[-406.79321490748737, 132.11343659115963, 10.263217698811298, 20.67454111007429, 6.4973184411535785, 21.17654402978057, 7.970387569917936, 3.2180314913034294, 7.315718350541763, -0.1961443252032133, 0.1564035587851321, 0.16383017374101247, 0.22056205719095553, 5.18968686756464, 0.99508393380799, 3.003484592727226, 3.68482227547848, 2.1966881899761006, 5.099242656927163, 2.1941636636996584]"
2807,children_playing,"[-411.411854748447, 127.76288422822752, -1.2364378297210008, 26.82418304425686, -4.529105597148638, 25.07613837613153, 1.2058121082884097, 6.99657144180706, 5.93559181735946, 4.3010122773943795, 1.695187753264001, 6.6863685307167176, 2.8784549155916355, 10.511898479735361, 2.0063387448554857, 6.054773001229521, 2.357223217069674, 1.1990442990641297, 1.1909288269847218, 1.1329516071759127]"
2808,children_playing,"[-410.5745056807231, 137.186281962642, -5.07292311100029, 24.585207859859203, -0.8649544122068592, 24.60573280147774, 5.247894417175104, 9.444479124832016, 2.914719239586544, -3.069598295062539, 2.021919347489655, 5.9557338229682655, 1.907212970578969, 8.964126204200106, 2.7166773012634207, 6.339005064390452, 3.826877019789485, 2.2766826543098206, 1.2744983990556973, -0.3786503306030149]"
2809,children_playing,"[-414.45592321438335, 134.01509286049762, 13.906551796609152, 20.3310193670357, 1.7046533827481096, 20.67361223805673, 2.339365299709453, 2.8210287999952577, 9.998273592080183, -1.833957142166163, 0.1534309114296571, 4.749318294170756, 1.8709493596186717, 8.556678180748811, 1.6052320390772645, 5.61962673007163, 4.426328710687414, 1.6510220027078786, 5.9059153772934785, 0.6784842721802397]"
2810,children_playing,"[-428.9341169352438, 127.32032747153366, 16.344559168983974, 27.770983165341708, 3.271434692056076, 24.394589961720882, 2.585128637245658, 4.059759096949987, 9.920364961014075, -0.3157755308789298, 0.7915044548270267, 4.817835130540551, 1.7548211379482606, 7.637447521865596, 3.381980210828802, 5.725767161464803, 3.2607543370964494, 2.225639692457225, 5.6442711432669075, 1.1306015776024843]"
2811,children_playing,"[-441.89871298657357, 128.93453455628804, 5.448872582503084, 31.23346784111588, 4.783935679014709, 26.000479583147673, 3.5999793330163072, 5.49223776401897, 7.740386080180091, 2.274306471976697, 1.337686838934147, 4.923218947742009, 1.0555750220566777, 8.793204686087291, 2.626998152766862, 5.1159814401947745, 2.453264199074934, 1.0776312126254928, 3.6439026530348286, 1.3437253445599946]"
2812,children_playing,"[-304.734039734501, 132.48076703363378, 24.578026710965936, 19.28196750673731, 9.08264189503023, 12.207128361738802, 7.940706545151789, 10.194545715125178, 9.825489811197928, 5.410928068626146, 2.9795145476073914, 3.28642288657163, 3.42862501342842, 6.360873249765271, 2.443998747546436, 3.6719966427897606, 4.264411160682357, 6.057232670974064, 3.112360345464042, 3.9006772857287504]"
2813,children_playing,"[-271.29018585712504, 126.23269071815345, 8.318189763500653, 24.21131613770426, 6.605926346930007, 13.974725186009506, 13.173862455915124, 11.065129276964974, 4.032035834924941, 1.2920737723298388, 6.364526322958826, 5.187442065157056, 3.6194954754489514, 5.11602860308285, 1.294285650324051, 5.091803777437266, 4.1507946416464385, 4.363613121732868, 3.4124674186155657, 5.276552848759558]"
2814,children_playing,"[-283.29759380182105, 130.26119576854677, 23.86189677314064, 21.680912084160642, 6.011557352447623, 14.193629044237698, 5.633730964248941, 7.495194555648257, 9.549748075706926, 5.295330808906427, 2.9728834983091867, 4.8838565275583585, 3.915724854442818, 5.151893275218045, 2.2537257481351998, 5.498138661417822, 5.213102164252455, 5.997408915595516, 3.6986597816034394, 3.2257473155835994]"
